manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,duration_listed,price_usd
Mazda,6,mechanical,blue,300000,2003,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,67,3500
Opel,Vectra,mechanical,blue,450000,1998,gasoline,FALSE,gasoline,2,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,96,2100
Ford,Escape,automatic,grey,145000,2013,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,60,13700
Nissan,Primera,mechanical,silver,170000,2001,diesel,FALSE,diesel,2,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,1750
Mitsubishi,Galant,mechanical,red,360000,1993,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,138,1150
Volkswagen,Passat,mechanical,silver,355982,2006,diesel,FALSE,diesel,1.9,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12,5300
Volkswagen,Passat CC,automatic,silver,258000,2011,diesel,FALSE,diesel,2,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84,12850
Volkswagen,Passat,mechanical,black,270000,1999,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,85,4000
Seat,Altea,automatic,black,160000,2011,gasoline,FALSE,gasoline,2,minivan,FALSE,owned,front,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,31,9100
Renault,Grand Scenic,mechanical,black,154000,2015,diesel,FALSE,diesel,1.5,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,14,11500
Mazda,3,automatic,black,166830,2008,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,93,6100
Ford,Galaxy,mechanical,blue,350000,1998,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,36,4444
Hyundai,Getz,mechanical,blue,165000,2005,diesel,FALSE,diesel,1.5,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64,5500
Toyota,Corolla,mechanical,silver,320000,1996,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,63,1550
Chevrolet,Aveo,mechanical,blue,199000,2004,gasoline,FALSE,gasoline,1.2,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,129,3200
Hyundai,Accent,automatic,white,96000,2013,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,14,7500
ГАЗ,21,mechanical,blue,21000,1960,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,91,5500
Kia,Clarus,mechanical,white,333333,1997,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,100,1350
Peugeot,405,mechanical,green,333,1994,diesel,FALSE,diesel,1.9,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,650
Volkswagen,Polo,mechanical,black,112000,2010,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,141,5900
BMW,318,mechanical,white,111000,1986,gasoline,FALSE,gasoline,1.8,cabriolet,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,6000
Volkswagen,Sharan,mechanical,grey,390000,2005,diesel,FALSE,diesel,1.9,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,137,8450
Citroen,Evasion,mechanical,blue,250000,1998,gasoline,FALSE,gasoline,2,universal,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,133,3100
Mercedes-Benz,C200,automatic,silver,237000,2007,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,89,8500
Audi,RS6,automatic,grey,124976,2003,gasoline,FALSE,gasoline,4.2,universal,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,98,10700
Renault,Scenic,mechanical,green,314000,2001,diesel,FALSE,diesel,1.9,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,70,4350
Nissan,X-Trail,automatic,grey,113250,2015,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,19,17650
Skoda,Octavia,mechanical,red,276000,2006,gasoline,FALSE,gasoline,1.4,liftback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28,4000
Mercedes-Benz,C180,mechanical,black,308000,1995,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,122,2950
Dodge,Nitro,automatic,black,246230,2007,gas,TRUE,gasoline,3.7,suv,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,33,9900
Skoda,Octavia,mechanical,other,300000,2013,diesel,FALSE,diesel,1.6,liftback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,31,10000
Chrysler,Voyager,mechanical,violet,390000,1997,gasoline,FALSE,gasoline,2.4,minivan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,89,3000
Cadillac,CTS,automatic,black,250000,2008,gasoline,FALSE,gasoline,3.6,sedan,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,28,8200
Honda,Accord,mechanical,red,290000,1994,gasoline,FALSE,gasoline,2.2,coupe,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,158,3000
Dodge,Stratus,automatic,other,226956,2001,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,2200
Volkswagen,Golf,mechanical,other,144000,1986,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,500
Citroen,C3,automatic,black,124000,2010,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11,5650
Opel,Agila,mechanical,black,71000,2010,gasoline,FALSE,gasoline,0.9,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,5975.53
Mazda,323,mechanical,silver,159999,2000,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,22,2100
BMW,318,mechanical,blue,274738,1995,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,47,2560.94
Opel,Astra,mechanical,silver,230000,2010,diesel,FALSE,diesel,1.7,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,26,7200
Volkswagen,Golf,mechanical,red,220000,1990,diesel,FALSE,diesel,1.6,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,205,2150
Land Rover,Range Rover,automatic,other,172649,2010,diesel,FALSE,diesel,3.6,suv,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,64,17500
Peugeot,605,mechanical,green,350000,1990,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,103,1000
Ford,Fiesta,mechanical,green,300000,1996,gasoline,FALSE,gasoline,1.3,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,1265
Mitsubishi,Outlander,automatic,grey,250000,2008,gasoline,FALSE,gasoline,2.4,suv,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,113,8500
Alfa Romeo,145,mechanical,silver,254300,1997,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,176,1000
Nissan,Almera,mechanical,silver,270000,2000,gasoline,FALSE,gasoline,1.5,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,66,2400
Audi,TT,automatic,black,140000,2009,gasoline,FALSE,gasoline,2,coupe,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,90,13800
Renault,Kaptur,mechanical,white,27000,2017,gasoline,FALSE,gasoline,1.6,suv,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,129,14400
BMW,728,automatic,silver,32500,1999,gasoline,FALSE,gasoline,2.8,sedan,FALSE,owned,rear,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,14,4600
Suzuki,Liana,mechanical,silver,253000,2005,gasoline,FALSE,gasoline,2.3,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,124,4899
Saab,3-Sep,mechanical,silver,297000,2001,diesel,FALSE,diesel,2.2,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,155,3500
Renault,Twingo,mechanical,white,118000,2010,gasoline,FALSE,gasoline,1.2,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105,3850
Renault,Megane,mechanical,red,100000,2015,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,84,9500
Citroen,C4 Picasso,mechanical,silver,255000,2011,diesel,FALSE,diesel,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,142,8536.46
Skoda,Octavia,mechanical,grey,195000,2010,gasoline,FALSE,gasoline,1.6,liftback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,7200
ВАЗ,21099,mechanical,brown,220000,1994,gasoline,FALSE,gasoline,1.5,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,86,800
Honda,CR-V,mechanical,other,215000,1999,gasoline,FALSE,gasoline,2,suv,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,82,3950
Audi,A8,automatic,black,170000,2010,gasoline,FALSE,gasoline,4.2,sedan,FALSE,owned,all,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,90,20700
Ford,Mondeo,mechanical,black,100000,2002,gas,TRUE,gasoline,1.8,hatchback,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,744,3200
Mercedes-Benz,CLS350,automatic,silver,325000,2006,gasoline,FALSE,gasoline,3.5,sedan,FALSE,owned,rear,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,151,7900
Toyota,Carina E,mechanical,red,400000,1996,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,1300
Toyota,Auris,mechanical,silver,100000,2014,diesel,FALSE,diesel,1.4,universal,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,82,12300
Kia,Spectra,automatic,grey,225308,2000,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,46,1600
Mitsubishi,Lancer,mechanical,white,1000,2001,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,all,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,8500
Ford,Mondeo,mechanical,red,111111,1993,gasoline,FALSE,gasoline,1.6,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89,1500
Renault,Laguna,mechanical,blue,400000,1994,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,700
Audi,A6,mechanical,silver,490000,2002,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,88,5800
Renault,Koleos,mechanical,black,193000,2011,gasoline,FALSE,gasoline,2.5,suv,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,12,8700
Audi,A4,automatic,white,147843,2009,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,141,8500
Volkswagen,Golf,mechanical,grey,173000,2015,diesel,FALSE,diesel,1.6,hatchback,FALSE,owned,front,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,9,11500
Nissan,Cabstar,mechanical,white,525000,2002,diesel,FALSE,diesel,3,van,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,8500
Geely,LC,mechanical,red,58000,2014,gas,TRUE,gasoline,1.3,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,196,5100
Honda,Accord,mechanical,brown,245000,2006,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,36,7300
Renault,Megane,mechanical,green,300000,1996,diesel,FALSE,diesel,1.9,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72,1300
Ford,Galaxy,mechanical,black,300000,1999,gasoline,FALSE,gasoline,2.3,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,71,3350
ВАЗ,2106,mechanical,white,78254,1990,gasoline,FALSE,gasoline,1.3,sedan,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,600
Kia,Rio,mechanical,silver,160000,2012,gasoline,FALSE,gasoline,1.4,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,66,9000
Volvo,S60,automatic,yellow,180000,2002,gasoline,FALSE,gasoline,2.4,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,111,4399
Renault,Laguna,mechanical,blue,280000,1997,gasoline,FALSE,gasoline,1.8,liftback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,21,1000
Peugeot,Boxer,mechanical,white,283000,2008,diesel,FALSE,diesel,2.2,van,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,11000
Mazda,Premacy,mechanical,red,260000,2000,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,71,3500
Buick,Encore,automatic,white,42971,2017,gasoline,FALSE,gasoline,1.4,suv,FALSE,owned,all,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,28,11000
Volkswagen,T4 Caravelle,mechanical,other,440000,1996,diesel,FALSE,diesel,2.4,minibus,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,42,8990
Ford,Thunderbird,automatic,blue,198200,1986,gasoline,FALSE,gasoline,3.8,coupe,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40,2200
Ford,Mondeo,mechanical,violet,111111,1995,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,650
Ford,Mondeo,mechanical,green,235000,1996,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,156,1350
Peugeot,406,mechanical,green,330000,1997,diesel,FALSE,diesel,2.1,universal,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,1650
Volvo,440,mechanical,red,200000,1991,gasoline,FALSE,gasoline,1.7,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,500
Honda,Accord,mechanical,silver,430000,1994,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,70,2400
Volkswagen,Golf,automatic,silver,195000,1999,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,63,4350
Opel,Astra,mechanical,blue,270000,2010,diesel,FALSE,diesel,1.7,universal,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,6,7250
Renault,Dokker,mechanical,silver,200000,2013,gasoline,FALSE,gasoline,1.6,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,65,7950
Renault,Laguna,mechanical,grey,240000,1996,gasoline,FALSE,gasoline,1.8,universal,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,28,2150
Citroen,C8,mechanical,grey,262400,2006,diesel,FALSE,diesel,2,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,131,8500
Peugeot,406,automatic,blue,384211,1999,gasoline,FALSE,gasoline,3,sedan,FALSE,emergency,front,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,246,1550
Renault,Scenic,automatic,blue,135000,2001,gasoline,FALSE,gasoline,2,universal,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,60,3500
Audi,A3,automatic,silver,202000,2001,gasoline,FALSE,gasoline,1.8,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,61,4999
Peugeot,508,mechanical,other,154000,2015,diesel,FALSE,diesel,2,universal,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,17,14650
Volkswagen,Jetta,mechanical,black,220000,2005,gasoline,FALSE,gasoline,2.5,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,67,4350
Audi,100,mechanical,grey,320000,1990,diesel,FALSE,diesel,2.4,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52,1400
Opel,Astra,mechanical,green,300000,1999,diesel,FALSE,diesel,2,hatchback,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,2900
Citroen,ZX,mechanical,blue,260000,1994,gasoline,FALSE,gasoline,1.4,hatchback,FALSE,emergency,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,200
Nissan,Primera,mechanical,black,170000,1999,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,113,2500
Citroen,C5,mechanical,other,265000,2009,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,89,7300
Opel,Antara,automatic,grey,157000,2007,gasoline,FALSE,gasoline,2.4,suv,FALSE,owned,all,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68,8450
Renault,Grand Scenic,mechanical,grey,214000,2011,diesel,FALSE,diesel,1.5,minivan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,21,7700
Peugeot,Boxer,mechanical,white,230000,2014,diesel,FALSE,diesel,2.2,minibus,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,122,20450
Alfa Romeo,159,mechanical,brown,250000,2007,gasoline,FALSE,gasoline,2.2,universal,FALSE,owned,front,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,3,6250
Volkswagen,Tiguan,automatic,black,127423,2011,gasoline,FALSE,gasoline,2,suv,FALSE,owned,all,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,57,12300
Audi,A6,mechanical,black,280000,2008,diesel,FALSE,diesel,2.7,universal,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,10900
Mercedes-Benz,T2,mechanical,white,123456,1983,diesel,FALSE,diesel,2.4,van,FALSE,owned,rear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,198,2488
Land Rover,Discovery Sport,automatic,black,94000,2016,diesel,FALSE,diesel,2.2,suv,FALSE,owned,all,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,21,33999
Toyota,Camry,automatic,black,153000,2013,gasoline,FALSE,gasoline,2,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,57,13990
Volkswagen,Jetta,mechanical,brown,112000,2011,gasoline,FALSE,gasoline,1.4,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,62,9890
Hyundai,Galloper,mechanical,silver,265000,1999,gasoline,FALSE,gasoline,2.5,suv,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,84,3000
Hyundai,Santa Fe,mechanical,silver,215000,2006,diesel,FALSE,diesel,2.2,suv,FALSE,owned,front,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,9000
BMW,318,automatic,silver,101000,2007,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,rear,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,89,8700
BMW,725,automatic,silver,410000,1996,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,rear,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,83,4550
Geely,MK,mechanical,black,180000,2008,gasoline,FALSE,gasoline,1.5,sedan,FALSE,owned,front,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,28,2100
Volvo,460,mechanical,other,268893,1994,gasoline,FALSE,gasoline,1.8,sedan,FALSE,owned,front,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,129,899.65
Renault,Sandero,mechanical,white,50000,2018,gasoline,FALSE,gasoline,1.6,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,59,10700
Audi,A4,automatic,black,390000,1998,diesel,FALSE,diesel,2.5,sedan,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,118,3600
Toyota,RAV4,automatic,black,240000,2006,gasoline,FALSE,gasoline,2.4,suv,FALSE,owned,all,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,44,8750
Renault,Laguna,mechanical,red,350000,2001,diesel,FALSE,diesel,1.9,hatchback,FALSE,owned,front,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89,2800
